"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Achojcha","Comun","Los Negros","120   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","mediano","15/10/2011","Cochabamba"
"Aji","Amarillo en Vaina Dulce","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Aji","Amarillo en Vaina Picante","Sucre","0   Bs.-/Arroba (@)","21   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Aji","Rojo en Vaina Dulce","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Aji","Rojo en Vaina Picante","Sucre","0   Bs.-/Arroba (@)","21   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","125   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","","15/10/2011","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","270   Bs.-/qq","7   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Brocoli","Bola verde","Vinto","70   Bs.-/Canasta","7   Bs.-/Unidad","mediano","15/10/2011","Cochabamba"
"Cebolla","Blanca","Peru","180   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","mediano","15/10/2011","Cochabamba"
"Cebolla","Roja","Oruro/Cbba.","130   Bs.-/Bolsa (8@)","22   Bs.-/Arroba (@)","mediano","15/10/2011","Cochabamba"
"Durazno","Criollo","San Isidro","120   Bs.-/Caja de 23 Kg","10   Bs.-/Kilo","mediano","15/10/2011","Cochabamba"
"Espinaca","Comun","Vinto","40   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","15/10/2011","Cochabamba"
"Frejol","Carioca","Cochabamba","240   Bs.-/qq","10   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Frejol","Mantecoso","Cochabamba","340   Bs.-/qq","10   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Frejol","Negro","Cochabamba","250   Bs.-/qq","10   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","12   Bs.-/Kilo","22   Bs.-/Kilo","grande","15/10/2011","Cochabamba"
"Haba","Comun (en vaina)","Colomi","30   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","mediano","15/10/2011","Cochabamba"
"Harina","de Maiz amarillo","Mairana","95   Bs.-/qq","30   Bs.-/Arroba (@)","","15/10/2011","Cochabamba"
"Harina","de Trigo","No determinado","200   Bs.-/qq","50   Bs.-/Arroba (@)","","15/10/2011","Cochabamba"
"Harina","Morada","No determinado","240   Bs.-/qq","120   Bs.-/Arroba (@)","","15/10/2011","Cochabamba"
"Huevo","Criollo","Valle Bajo","0   Bs.-/100 U.","100   Bs.-/100 U.","","15/10/2011","Cochabamba"
"Huevo","de Granja","Valle Bajo","58   Bs.-/100 U.","60   Bs.-/100 U.","mediano","15/10/2011","Cochabamba"
"Lechuga","Crespa","Vinto","30   Bs.-/Canasta","2   Bs.-/Unidad","","15/10/2011","Cochabamba"
"Lechuga","Escarola","La Paz","50   Bs.-/Canasta","4   Bs.-/Unidad","","15/10/2011","Cochabamba"
"Limon","Amarillo","Peru","20   Bs.-/100 U.","15   Bs.-/25 U.","mediano","15/10/2011","Cochabamba"
"Limon","Criollo","No determinado","25   Bs.-/100 U.","10   Bs.-/25 U.","","15/10/2011","Cochabamba"
"Limon","de Licuar","Chapare","45   Bs.-/100 U.","15   Bs.-/25 U.","grande","15/10/2011","Cochabamba"
"Locoto","Cochabambino","No determinado","45   Bs.-/Arroba (@)","4   Bs.-/3 Libras","grande","15/10/2011","Cochabamba"
"Maiz","Blanco","Cliza","400   Bs.-/qq","14   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Maiz","Blanco pelado","Cliza","540   Bs.-/qq","10   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Maiz","Choclo","Cliza","200   Bs.-/100 U.","25   Bs.-/Docena","de primera","15/10/2011","Cochabamba"
"Maiz","Duro","Cliza","120   Bs.-/qq","9   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Maiz","Morocho (Culli)","Cliza","400   Bs.-/qq","12   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Mani","Overo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Mani","Overo en vaina","Sucre","600   Bs.-/qq","20   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Mani","Pelado","Mizque","190   Bs.-/Arroba (@)","17   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Mani","Rojo largo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Mani","Rojo largo en vaina","Sucre","600   Bs.-/qq","20   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Manzana","Criolla","No determinado","0   Bs.-/Arroba (@)","2   Bs.-/Libra","","15/10/2011","Cochabamba"
"Manzana","Lanin royal","Chile","140   Bs.-/Caja de 150U.","1   Bs.-/Unidad","grande","15/10/2011","Cochabamba"
"Manzana","Lanin royal","Chile","140   Bs.-/Caja de 150U.","1   Bs.-/Unidad","grande","15/10/2011","Cochabamba"
"Naranja","Criolla","Chapare","24   Bs.-/100 U.","18   Bs.-/25 U.","mediano","15/10/2011","Cochabamba"
"Oca","Amarilla","No determinado","35   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","15/10/2011","Cochabamba"
"Oca","Negra","No determinado","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","15/10/2011","Cochabamba"
"Papa","Desiree (Holandesa)","Peru","340   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","mediano","15/10/2011","Cochabamba"
"Papa","Imilla","Morochata","240   Bs.-/Bolsa (10@)","35   Bs.-/Arroba (@)","mediano","15/10/2011","Cochabamba"
"Papa","Waycha (Arinosa)","Morochata","320   Bs.-/Bolsa (10@)","43   Bs.-/Arroba (@)","mediano","15/10/2011","Cochabamba"
"Papaliza","Amarilla","Chacapaya","30   Bs.-/Arroba (@)","5   Bs.-/3 Libras","pequeño","15/10/2011","Cochabamba"
"Pepino","Comun","Vinto","40   Bs.-/Arroba (@)","3   Bs.-/3 Libras","pequeño","15/10/2011","Cochabamba"
"Pimenton","4 Puntas","La Paz","95   Bs.-/Bolsa Grande","8   Bs.-/Docena","pequeño","15/10/2011","Cochabamba"
"Pollo","Granja","Cochabamba","14   Bs.-/Kilo","15   Bs.-/Kilo","sin menudencia","15/10/2011","Cochabamba"
"Repollo","Hibrido","Vinto","3   Bs.-/Unidad","5   Bs.-/Unidad","mediano","15/10/2011","Cochabamba"
"Tomate","Manzana","Saipina","90   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","mediano","15/10/2011","Cochabamba"
"Tomate","Pera","Saipina","90   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","grande","15/10/2011","Cochabamba"
"Trigo","Pelado o Curtido","Cochabamba","70   Bs.-/Arroba (@)","8   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Vainita","Comun","Vinto","55   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","15/10/2011","Cochabamba"
"Yuca","Blanca","Chapare","120   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","15/10/2011","Cochabamba"
"Yuca","Rosada","Chapare","120   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","15/10/2011","Cochabamba"
"Zanahoria","Chantenay","Oruro/Cbba.","340   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","mediano","15/10/2011","Cochabamba"
"Zapallo","Quintalero","No determinado","1   Bs.-/Kilo","3   Bs.-/Kilo","","15/10/2011","Cochabamba"
"Acelga","Comun","Vinto","2   Bs.-/Amarro","4   Bs.-/Amarro","","14/10/2011","Cochabamba"
"Achojcha","Comun","Los Negros","60   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","pequeño","14/10/2011","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","90   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","14/10/2011","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","270   Bs.-/qq","7   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Brocoli","Bola verde","Vinto","0   Bs.-/Canasta","7   Bs.-/Unidad","mediano","14/10/2011","Cochabamba"
"Cebolla","Blanca","La Paz","240   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","mediano","14/10/2011","Cochabamba"
"Cebolla","Roja","Oruro/Cbba.","120   Bs.-/Bolsa (8@)","20   Bs.-/Arroba (@)","mediano","14/10/2011","Cochabamba"
"Durazno","Criollo","San Isidro","120   Bs.-/Caja de 23 Kg","10   Bs.-/Kilo","mediano","14/10/2011","Cochabamba"
"Espinaca","Comun","Vinto","70   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","14/10/2011","Cochabamba"
"Frejol","Carioca","Cochabamba","240   Bs.-/qq","10   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Frejol","Mantecoso","Cochabamba","340   Bs.-/qq","10   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Frejol","Negro","Cochabamba","250   Bs.-/qq","10   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","0   Bs.-/Kilo","22   Bs.-/Kilo","grande","14/10/2011","Cochabamba"
"Haba","Comun (en vaina)","Colomi","35   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","mediano","14/10/2011","Cochabamba"
"Harina","de Maiz amarillo","Mairana","95   Bs.-/qq","30   Bs.-/Arroba (@)","","14/10/2011","Cochabamba"
"Harina","de Trigo","No determinado","200   Bs.-/qq","50   Bs.-/Arroba (@)","","14/10/2011","Cochabamba"
"Harina","Morada","No determinado","240   Bs.-/qq","120   Bs.-/Arroba (@)","","14/10/2011","Cochabamba"
"Huevo","de Granja","Valle Bajo","58   Bs.-/100 U.","60   Bs.-/100 U.","mediano","14/10/2011","Cochabamba"
"Lechuga","Crespa","Vinto","30   Bs.-/Canasta","2   Bs.-/Unidad","","14/10/2011","Cochabamba"
"Limon","Amarillo","Peru","25   Bs.-/100 U.","15   Bs.-/25 U.","mediano","14/10/2011","Cochabamba"
"Limon","Criollo","No determinado","25   Bs.-/100 U.","10   Bs.-/25 U.","","14/10/2011","Cochabamba"
"Limon","de Licuar","Chapare","45   Bs.-/100 U.","15   Bs.-/25 U.","grande","14/10/2011","Cochabamba"
"Locoto","Cochabambino","No determinado","35   Bs.-/Arroba (@)","4   Bs.-/3 Libras","grande","14/10/2011","Cochabamba"
"Maiz","Blanco","Cliza","400   Bs.-/qq","14   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Maiz","Blanco pelado","Cliza","540   Bs.-/qq","10   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Maiz","Choclo","Cliza","140   Bs.-/100 U.","20   Bs.-/Docena","de primera","14/10/2011","Cochabamba"
"Maiz","Duro","Cliza","120   Bs.-/qq","9   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Maiz","Morocho (Culli)","Cliza","400   Bs.-/qq","12   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Mandarina","Japonesa","Chapare","40   Bs.-/100 U.","15   Bs.-/25 U.","mediano","14/10/2011","Cochabamba"
"Mani","Overo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Mani","Overo en vaina","Sucre","600   Bs.-/qq","20   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Mani","Pelado","Mizque","190   Bs.-/Arroba (@)","17   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Mani","Rojo largo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Mani","Rojo largo en vaina","Sucre","600   Bs.-/qq","20   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Manzana","Criolla","No determinado","0   Bs.-/Arroba (@)","2   Bs.-/Libra","","14/10/2011","Cochabamba"
"Manzana","Lanin royal","Chile","140   Bs.-/Caja de 150U.","1   Bs.-/Unidad","grande","14/10/2011","Cochabamba"
"Manzana","Lanin royal","Chile","140   Bs.-/Caja de 150U.","1   Bs.-/Unidad","grande","14/10/2011","Cochabamba"
"Naranja","Criolla","Chapare","24   Bs.-/100 U.","18   Bs.-/25 U.","mediano","14/10/2011","Cochabamba"
"Oca","Amarilla","No determinado","35   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","14/10/2011","Cochabamba"
"Oca","Negra","No determinado","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","14/10/2011","Cochabamba"
"Papa","Desiree (Holandesa)","Peru","340   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","mediano","14/10/2011","Cochabamba"
"Papa","Imilla","Morochata","250   Bs.-/Bolsa (10@)","35   Bs.-/Arroba (@)","mediano","14/10/2011","Cochabamba"
"Papa","Waycha (Arinosa)","Morochata","330   Bs.-/Bolsa (10@)","43   Bs.-/Arroba (@)","mediano","14/10/2011","Cochabamba"
"Papaliza","Amarilla","Chacapaya","30   Bs.-/Arroba (@)","5   Bs.-/3 Libras","pequeño","14/10/2011","Cochabamba"
"Pepino","Comun","Vinto","30   Bs.-/Arroba (@)","3   Bs.-/3 Libras","pequeño","14/10/2011","Cochabamba"
"Pimenton","4 Puntas","La Paz","80   Bs.-/Bolsa Grande","8   Bs.-/Docena","pequeño","14/10/2011","Cochabamba"
"Pollo","Granja","Cochabamba","15   Bs.-/Kilo","16   Bs.-/Kilo","sin menudencia","14/10/2011","Cochabamba"
"Repollo","Hibrido","Vinto","3   Bs.-/Unidad","5   Bs.-/Unidad","mediano","14/10/2011","Cochabamba"
"Tomate","Manzana","Saipina","0   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","mediano","14/10/2011","Cochabamba"
"Tomate","Pera","Saipina","70   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande","14/10/2011","Cochabamba"
"Trigo","Pelado o Curtido","Cochabamba","70   Bs.-/Arroba (@)","8   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Vainita","Comun","Vinto","40   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","14/10/2011","Cochabamba"
"Yuca","Blanca","Chapare","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","14/10/2011","Cochabamba"
"Yuca","Rosada","Chapare","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","14/10/2011","Cochabamba"
"Zanahoria","Chantenay","Oruro/Cbba.","270   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","mediano","14/10/2011","Cochabamba"
"Zapallo","Quintalero","No determinado","1   Bs.-/Kilo","3   Bs.-/Kilo","","14/10/2011","Cochabamba"
"Acelga","Comun","Vinto","2   Bs.-/Amarro","4   Bs.-/Amarro","","13/10/2011","Cochabamba"
"Achojcha","Comun","Los Negros","80   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","grande","13/10/2011","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","80   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","13/10/2011","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","270   Bs.-/qq","7   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Brocoli","Bola verde","Vinto","0   Bs.-/Canasta","7   Bs.-/Unidad","mediano","13/10/2011","Cochabamba"
"Cebolla","Blanca","La Paz","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","mediano","13/10/2011","Cochabamba"
"Cebolla","Roja","Oruro/Cbba.","130   Bs.-/Bolsa (8@)","20   Bs.-/Arroba (@)","mediano","13/10/2011","Cochabamba"
"Durazno","Criollo","San Isidro","110   Bs.-/Caja de 23 Kg","10   Bs.-/Kilo","pequeño","13/10/2011","Cochabamba"
"Espinaca","Comun","Vinto","70   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","13/10/2011","Cochabamba"
"Frejol","Carioca","Cochabamba","240   Bs.-/qq","10   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Frejol","Mantecoso","Cochabamba","340   Bs.-/qq","10   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Frejol","Negro","Cochabamba","250   Bs.-/qq","10   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","0   Bs.-/Kilo","22   Bs.-/Kilo","grande","13/10/2011","Cochabamba"
"Haba","Comun (en vaina)","Colomi","30   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","mediano","13/10/2011","Cochabamba"
"Harina","de Maiz amarillo","Mairana","95   Bs.-/qq","30   Bs.-/Arroba (@)","","13/10/2011","Cochabamba"
"Harina","de Trigo","No determinado","200   Bs.-/qq","50   Bs.-/Arroba (@)","","13/10/2011","Cochabamba"
"Harina","Morada","No determinado","240   Bs.-/qq","120   Bs.-/Arroba (@)","","13/10/2011","Cochabamba"
"Huevo","de Granja","Valle Bajo","60   Bs.-/100 U.","63   Bs.-/100 U.","grande","13/10/2011","Cochabamba"
"Lechuga","Crespa","Vinto","40   Bs.-/Canasta","2   Bs.-/Unidad","","13/10/2011","Cochabamba"
"Limon","Amarillo","Peru","35   Bs.-/100 U.","15   Bs.-/25 U.","grande","13/10/2011","Cochabamba"
"Limon","Criollo","No determinado","25   Bs.-/100 U.","10   Bs.-/25 U.","","13/10/2011","Cochabamba"
"Limon","de Licuar","Chapare","50   Bs.-/100 U.","15   Bs.-/25 U.","grande","13/10/2011","Cochabamba"
"Locoto","Cochabambino","No determinado","30   Bs.-/Arroba (@)","4   Bs.-/3 Libras","grande","13/10/2011","Cochabamba"
"Maiz","Blanco","Cliza","400   Bs.-/qq","14   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Maiz","Blanco pelado","Cliza","540   Bs.-/qq","10   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Maiz","Choclo","Cliza","110   Bs.-/100 U.","15   Bs.-/Docena","de segunda","13/10/2011","Cochabamba"
"Maiz","Duro","Cliza","120   Bs.-/qq","9   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Maiz","Morocho (Culli)","Cliza","400   Bs.-/qq","12   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Mandarina","Japonesa","Chapare","40   Bs.-/100 U.","15   Bs.-/25 U.","mediano","13/10/2011","Cochabamba"
"Mani","Overo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Mani","Overo en vaina","Sucre","600   Bs.-/qq","20   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Mani","Pelado","Mizque","190   Bs.-/Arroba (@)","17   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Mani","Rojo largo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Mani","Rojo largo en vaina","Sucre","600   Bs.-/qq","20   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Manzana","Criolla","No determinado","45   Bs.-/Arroba (@)","2   Bs.-/Libra","","13/10/2011","Cochabamba"
"Manzana","Lanin royal","Chile","140   Bs.-/Caja de 150U.","1   Bs.-/Unidad","grande","13/10/2011","Cochabamba"
"Manzana","Lanin royal","Chile","140   Bs.-/Caja de 150U.","1   Bs.-/Unidad","grande","13/10/2011","Cochabamba"
"Naranja","Criolla","Chapare","24   Bs.-/100 U.","18   Bs.-/25 U.","mediano","13/10/2011","Cochabamba"
"Oca","Amarilla","No determinado","30   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","13/10/2011","Cochabamba"
"Oca","Negra","No determinado","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","13/10/2011","Cochabamba"
"Papa","Desiree (Holandesa)","Peru","340   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","mediano","13/10/2011","Cochabamba"
"Papa","Imilla","Morochata","250   Bs.-/Bolsa (10@)","35   Bs.-/Arroba (@)","mediano","13/10/2011","Cochabamba"
"Papa","Waycha (Arinosa)","Morochata","330   Bs.-/Bolsa (10@)","43   Bs.-/Arroba (@)","mediano","13/10/2011","Cochabamba"
"Papaliza","Amarilla","Chacapaya","35   Bs.-/Arroba (@)","5   Bs.-/3 Libras","pequeño","13/10/2011","Cochabamba"
"Pepino","Comun","Vinto","30   Bs.-/Arroba (@)","3   Bs.-/3 Libras","pequeño","13/10/2011","Cochabamba"
"Pimenton","4 Puntas","La Paz","100   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","13/10/2011","Cochabamba"
"Pollo","Granja","Cochabamba","15   Bs.-/Kilo","16   Bs.-/Kilo","sin menudencia","13/10/2011","Cochabamba"
"Repollo","Hibrido","Vinto","3   Bs.-/Unidad","5   Bs.-/Unidad","mediano","13/10/2011","Cochabamba"
"Tomate","Manzana","Saipina","0   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","mediano","13/10/2011","Cochabamba"
"Tomate","Pera","Saipina","55   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","mediano","13/10/2011","Cochabamba"
"Trigo","Pelado o Curtido","Cochabamba","70   Bs.-/Arroba (@)","8   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Vainita","Comun","Vinto","45   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","13/10/2011","Cochabamba"
"Yuca","Blanca","Chapare","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","13/10/2011","Cochabamba"
"Yuca","Rosada","Chapare","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","13/10/2011","Cochabamba"
"Zanahoria","Chantenay","Oruro/Cbba.","260   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","mediano","13/10/2011","Cochabamba"
"Zapallo","Quintalero","No determinado","1   Bs.-/Kilo","3   Bs.-/Kilo","","13/10/2011","Cochabamba"
"Acelga","Comun","Vinto","2   Bs.-/Amarro","4   Bs.-/Amarro","","12/10/2011","Cochabamba"
"Achojcha","Comun","Los Negros","100   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","grande","12/10/2011","Cochabamba"
"Aji","Amarillo en Vaina Dulce","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Aji","Amarillo en Vaina Picante","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Aji","Rojo en Vaina Dulce","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Aji","Rojo en Vaina Picante","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","80   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","12/10/2011","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","270   Bs.-/qq","7   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Brocoli","Bola verde","Vinto","70   Bs.-/Canasta","7   Bs.-/Unidad","mediano","12/10/2011","Cochabamba"
"Cebolla","Blanca","La Paz","240   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","mediano","12/10/2011","Cochabamba"
"Cebolla","Roja","Oruro/Cbba.","120   Bs.-/Bolsa (8@)","20   Bs.-/Arroba (@)","mediano","12/10/2011","Cochabamba"
"Durazno","Criollo","San Isidro","130   Bs.-/Caja de 23 Kg","10   Bs.-/Kilo","grande","12/10/2011","Cochabamba"
"Espinaca","Comun","Vinto","70   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","12/10/2011","Cochabamba"
"Frejol","Carioca","Cochabamba","240   Bs.-/qq","10   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Frejol","Mantecoso","Cochabamba","340   Bs.-/qq","10   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Frejol","Negro","Cochabamba","250   Bs.-/qq","10   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","12   Bs.-/Kilo","22   Bs.-/Kilo","grande","12/10/2011","Cochabamba"
"Haba","Comun (en vaina)","Colomi","35   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","mediano","12/10/2011","Cochabamba"
"Harina","de Maiz amarillo","Mairana","95   Bs.-/qq","30   Bs.-/Arroba (@)","","12/10/2011","Cochabamba"
"Harina","de Trigo","No determinado","200   Bs.-/qq","50   Bs.-/Arroba (@)","","12/10/2011","Cochabamba"
"Harina","Morada","No determinado","240   Bs.-/qq","120   Bs.-/Arroba (@)","","12/10/2011","Cochabamba"
"Huevo","Criollo","Valle Bajo","0   Bs.-/100 U.","100   Bs.-/100 U.","","12/10/2011","Cochabamba"
"Huevo","de Granja","Valle Bajo","53   Bs.-/100 U.","56   Bs.-/100 U.","pequeño","12/10/2011","Cochabamba"
"Lechuga","Crespa","Vinto","40   Bs.-/Canasta","2   Bs.-/Unidad","","12/10/2011","Cochabamba"
"Limon","Amarillo","Peru","15   Bs.-/100 U.","15   Bs.-/25 U.","pequeño","12/10/2011","Cochabamba"
"Limon","Criollo","No determinado","25   Bs.-/100 U.","10   Bs.-/25 U.","","12/10/2011","Cochabamba"
"Limon","de Licuar","Chapare","45   Bs.-/100 U.","15   Bs.-/25 U.","grande","12/10/2011","Cochabamba"
"Locoto","Cochabambino","No determinado","30   Bs.-/Arroba (@)","4   Bs.-/3 Libras","grande","12/10/2011","Cochabamba"
"Maiz","Blanco","Cliza","400   Bs.-/qq","14   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Maiz","Blanco pelado","Cliza","540   Bs.-/qq","10   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Maiz","Choclo","Cliza","140   Bs.-/100 U.","20   Bs.-/Docena","de primera","12/10/2011","Cochabamba"
"Maiz","Duro","Cliza","120   Bs.-/qq","9   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Maiz","Morocho (Culli)","Cliza","400   Bs.-/qq","12   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Mandarina","Japonesa","Chapare","40   Bs.-/100 U.","15   Bs.-/25 U.","mediano","12/10/2011","Cochabamba"
"Mani","Overo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Mani","Overo en vaina","Sucre","600   Bs.-/qq","20   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Mani","Pelado","Mizque","190   Bs.-/Arroba (@)","17   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Mani","Rojo largo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Mani","Rojo largo en vaina","Sucre","600   Bs.-/qq","20   Bs.-/Kilo","","12/10/2011","Cochabamba"
"Manzana","Criolla","No determinado","45   Bs.-/Arroba (@)","2   Bs.-/Libra","","12/10/2011","Cochabamba"
